0,4.5691e-006
1,4.5672e-006
2,4.5574e-006
3,4.5584e-006
4,4.5515e-006
5,4.5454e-006
6,4.54e-006
7,4.5415e-006
8,4.5361e-006
9,4.5265e-006
10,4.5263e-006
11,4.5242e-006
12,4.5222e-006
13,4.5196e-006
14,4.5162e-006
15,4.513e-006
16,4.5098e-006
17,4.5043e-006
18,4.4981e-006
19,4.4912e-006
20,4.4933e-006
21,4.4897e-006
22,4.4834e-006
23,4.4813e-006
24,4.4736e-006
25,4.4696e-006
26,4.4655e-006
27,4.4602e-006
28,4.4602e-006
29,4.4567e-006
30,4.45e-006
31,4.456e-006
32,4.4502e-006
33,4.4508e-006
34,4.4467e-006
35,4.4466e-006
36,4.4421e-006
37,4.4362e-006
38,4.4326e-006
39,4.4092e-006
40,4.4138e-006
41,4.4115e-006
42,4.3527e-006
43,4.4074e-006
44,4.4058e-006
45,4.4001e-006
46,4.3983e-006
47,4.3978e-006
48,4.4002e-006
49,4.3812e-006
50,4.3914e-006
51,4.3851e-006
52,4.3839e-006
53,4.3881e-006
54,4.3886e-006
55,4.3721e-006
56,4.3734e-006
57,4.3569e-006
58,4.3602e-006
59,4.3623e-006
60,4.3614e-006
61,4.3618e-006
62,4.3554e-006
63,4.3467e-006
64,4.3423e-006
65,4.3453e-006
66,4.3472e-006
67,4.3427e-006
68,4.3275e-006
69,4.3039e-006
70,4.3066e-006
71,4.2851e-006
72,4.3182e-006
73,4.3102e-006
74,4.3033e-006
75,4.3161e-006
76,4.3235e-006
77,4.3217e-006
78,4.3174e-006
79,4.3137e-006
80,4.3212e-006
81,4.3231e-006
82,4.3189e-006
83,4.3089e-006
84,4.3102e-006
85,4.3125e-006
86,4.3058e-006
87,4.3013e-006
88,4.279e-006
89,4.2933e-006
90,4.2924e-006
91,4.2939e-006
92,4.2905e-006
93,4.2895e-006
94,4.2935e-006
95,4.2959e-006
96,4.2868e-006
97,4.2836e-006
98,4.2827e-006
99,4.2822e-006
100,4.2784e-006
101,4.2805e-006
102,4.28e-006
103,4.2778e-006
104,4.2755e-006
105,4.2646e-006
106,4.259e-006
107,4.2578e-006
108,4.2594e-006
109,4.2615e-006
110,4.2625e-006
111,4.2625e-006
112,4.2628e-006
113,4.2646e-006
114,4.2682e-006
115,4.2679e-006
116,4.2691e-006
117,4.2704e-006
118,4.268e-006
119,4.2649e-006
120,4.2641e-006
121,4.2655e-006
122,4.2644e-006
123,4.2561e-006
124,4.2597e-006
125,4.26e-006
126,4.2575e-006
127,4.2547e-006
128,4.256e-006
129,4.2577e-006
130,4.2516e-006
131,4.2512e-006
132,4.2462e-006
133,4.2446e-006
134,4.2432e-006
135,4.2449e-006
136,4.2452e-006
137,4.239e-006
138,4.2399e-006
139,4.2347e-006
140,4.1558e-006
141,4.2088e-006
142,4.0985e-006
143,4.2255e-006
144,4.2329e-006
145,4.2335e-006
146,4.0957e-006
147,4.2106e-006
148,4.2194e-006
149,4.1059e-006
150,4.2805e-006
151,4.2719e-006
152,4.2695e-006
153,4.2705e-006
154,4.2673e-006
155,4.2231e-006
156,4.2626e-006
157,4.2535e-006
158,4.2529e-006
159,4.2549e-006
160,4.0936e-006
161,4.2584e-006
162,4.2537e-006
163,4.2449e-006
164,4.2474e-006
165,4.247e-006
166,4.2448e-006
167,4.2391e-006
168,4.2464e-006
169,4.2378e-006
170,4.2323e-006
171,4.2394e-006
172,4.2406e-006
173,4.2319e-006
174,4.2236e-006
175,4.2158e-006
176,4.2168e-006
177,4.2182e-006
178,4.2093e-006
179,4.2152e-006
180,4.2086e-006
181,4.2115e-006
182,4.192e-006
183,4.1837e-006
184,4.1854e-006
185,4.1395e-006
186,4.149e-006
187,4.176e-006
188,4.1755e-006
189,4.1165e-006
190,4.1661e-006
191,4.1561e-006
192,4.1514e-006
193,4.137e-006
194,4.1459e-006
195,4.1659e-006
196,4.1425e-006
197,4.1464e-006
198,4.1127e-006
199,4.1468e-006
200,4.1411e-006
201,4.13e-006
202,4.1241e-006
203,4.1158e-006
204,4.1093e-006
205,4.0922e-006
206,4.0911e-006
207,4.0818e-006
208,4.0866e-006
209,4.0882e-006
210,4.093e-006
211,4.0652e-006
212,4.0699e-006
213,4.0664e-006
214,4.0483e-006
215,4.0307e-006
216,4.0292e-006
217,4.0255e-006
218,4.0241e-006
219,4.0197e-006
220,4.0087e-006
221,4.0046e-006
222,3.9988e-006
223,3.9919e-006
224,3.9622e-006
225,3.9731e-006
226,3.9795e-006
227,3.9691e-006
228,3.9634e-006
229,3.9531e-006
230,3.948e-006
231,3.9367e-006
232,3.9412e-006
233,3.9339e-006
234,3.925e-006
235,3.9222e-006
236,3.9203e-006
237,3.9162e-006
238,3.9103e-006
239,3.9025e-006
240,3.8913e-006
241,3.8791e-006
242,3.8739e-006
243,3.8577e-006
244,3.8439e-006
245,3.8333e-006
246,3.8293e-006
247,3.8288e-006
248,3.8152e-006
249,3.8124e-006
250,3.8127e-006
251,3.8157e-006
252,3.809e-006
253,3.801e-006
254,3.7844e-006
255,3.7664e-006
256,3.7555e-006
257,3.7515e-006
258,3.7391e-006
259,3.7391e-006
260,3.74e-006
261,3.7347e-006
262,3.7106e-006
263,3.7062e-006
264,3.6956e-006
265,3.6762e-006
266,3.6636e-006
267,3.6566e-006
268,3.6525e-006
269,3.6361e-006
270,3.6231e-006
271,3.6152e-006
272,3.6106e-006
273,3.5952e-006
274,3.5845e-006
275,3.5921e-006
276,3.583e-006
277,3.5738e-006
278,3.5598e-006
279,3.5516e-006
280,3.5379e-006
281,3.5254e-006
282,3.5157e-006
283,3.5218e-006
284,3.5308e-006
285,3.5184e-006
286,3.5106e-006
287,3.4938e-006
288,3.469e-006
289,3.4635e-006
290,3.4581e-006
291,3.4464e-006
292,3.4375e-006
293,3.4345e-006
294,3.426e-006
295,3.4183e-006
296,3.4096e-006
297,3.3981e-006
298,3.3686e-006
299,3.3438e-006
300,3.3392e-006
301,3.3497e-006
302,3.3463e-006
303,3.3419e-006
304,3.3334e-006
305,3.3126e-006
306,3.3111e-006
307,3.2934e-006
308,3.2709e-006
309,3.2539e-006
310,3.2661e-006
311,3.2737e-006
312,3.2574e-006
313,3.2308e-006
314,3.2195e-006
315,3.205e-006
316,3.1882e-006
317,3.1798e-006
318,3.1776e-006
319,3.1773e-006
320,3.1676e-006
321,3.1595e-006
322,3.1541e-006
323,3.1582e-006
324,3.1461e-006
325,3.1346e-006
326,3.1225e-006
327,3.1117e-006
328,3.1016e-006
329,3.0906e-006
330,3.0835e-006
331,3.0703e-006
332,3.0532e-006
333,3.0393e-006
334,3.0342e-006
335,3.0287e-006
336,3.0233e-006
337,3.0143e-006
338,3.0028e-006
339,2.9878e-006
340,2.9788e-006
341,2.9709e-006
342,2.9612e-006
343,2.9486e-006
344,2.9327e-006
345,2.932e-006
346,2.9311e-006
347,2.9265e-006
348,2.9273e-006
349,2.923e-006
350,2.9116e-006
351,2.9019e-006
352,2.888e-006
353,2.8684e-006
354,2.8493e-006
355,2.8465e-006
356,2.843e-006
357,2.832e-006
358,2.8197e-006
359,2.8099e-006
360,2.8026e-006
361,2.8021e-006
362,2.7984e-006
363,2.796e-006
364,2.792e-006
365,2.7828e-006
366,2.77e-006
367,2.7647e-006
368,2.7613e-006
369,2.7549e-006
370,2.7507e-006
371,2.75e-006
372,2.7411e-006
373,2.7378e-006
374,2.7316e-006
375,2.7273e-006
376,2.7255e-006
377,2.7228e-006
378,2.7225e-006
379,2.7151e-006
380,2.7096e-006
381,2.7012e-006
382,2.6963e-006
383,2.6907e-006
384,2.6865e-006
385,2.6837e-006
386,2.6849e-006
387,2.6762e-006
388,2.6669e-006
389,2.6792e-006
390,2.6816e-006
391,2.667e-006
392,2.6656e-006
393,2.6686e-006
394,2.6612e-006
395,2.6582e-006
396,2.6524e-006
397,2.6481e-006
398,2.6442e-006
399,2.6191e-006
400,2.6275e-006
401,2.6249e-006
402,2.6147e-006
403,2.6185e-006
404,2.6166e-006
405,2.6129e-006
406,2.6116e-006
407,2.6111e-006
408,2.6032e-006
409,2.6249e-006
410,2.6341e-006
411,2.6398e-006
412,2.6434e-006
413,2.6344e-006
414,2.6307e-006
415,2.6273e-006
416,2.6231e-006
417,2.6254e-006
418,2.6181e-006
419,2.6152e-006
420,2.6173e-006
421,2.6145e-006
422,2.6104e-006
423,2.608e-006
424,2.6135e-006
425,2.6042e-006
426,2.5942e-006
427,2.5919e-006
