0,3.2802e-006
1,3.268e-006
2,3.284e-006
3,3.3032e-006
4,3.2661e-006
5,3.2748e-006
6,3.3493e-006
7,3.4028e-006
8,3.4286e-006
9,3.3773e-006
10,3.3302e-006
11,3.2826e-006
12,3.285e-006
13,3.3354e-006
14,3.3244e-006
15,3.3568e-006
16,3.3594e-006
17,3.3461e-006
18,3.303e-006
19,3.3226e-006
20,3.3615e-006
21,3.3785e-006
22,3.3396e-006
23,3.3038e-006
24,3.2861e-006
25,3.3334e-006
26,3.361e-006
27,3.4335e-006
28,3.4726e-006
29,3.4633e-006
30,3.4453e-006
31,3.3915e-006
32,3.3486e-006
33,3.2911e-006
34,3.2691e-006
35,3.2488e-006
36,3.2394e-006
37,3.2515e-006
38,3.3293e-006
39,3.3895e-006
40,3.4136e-006
41,3.3875e-006
42,3.3354e-006
43,3.3267e-006
44,3.304e-006
45,3.3334e-006
46,3.3691e-006
47,3.3326e-006
48,3.3379e-006
49,3.4089e-006
50,3.5442e-006
51,3.5935e-006
52,3.4992e-006
53,3.5268e-006
54,3.5564e-006
55,3.5157e-006
56,3.4748e-006
57,3.4247e-006
58,3.3844e-006
59,3.3606e-006
60,3.3809e-006
61,3.3301e-006
62,3.3163e-006
63,3.3724e-006
64,3.4287e-006
65,3.4784e-006
66,3.4673e-006
67,3.4064e-006
68,3.3442e-006
69,3.2871e-006
70,3.2752e-006
71,3.2659e-006
72,3.275e-006
73,3.3035e-006
74,3.3333e-006
75,3.3608e-006
76,3.3561e-006
77,3.311e-006
78,3.2865e-006
79,3.2949e-006
80,3.3502e-006
81,3.356e-006
82,3.3058e-006
83,3.276e-006
84,3.2647e-006
85,3.255e-006
86,3.2694e-006
87,3.3092e-006
88,3.328e-006
89,3.3972e-006
90,3.3811e-006
91,3.3366e-006
92,3.3159e-006
93,3.3647e-006
94,3.4172e-006
95,3.3606e-006
96,3.3607e-006
97,3.3629e-006
98,3.3439e-006
99,3.4165e-006
100,3.441e-006
101,3.4196e-006
102,3.3377e-006
103,3.275e-006
104,3.3617e-006
105,3.4109e-006
106,3.392e-006
107,3.3685e-006
108,3.395e-006
109,3.4036e-006
110,3.4424e-006
111,3.4263e-006
112,3.432e-006
113,3.4918e-006
114,3.4404e-006
115,3.433e-006
116,3.4927e-006
117,3.4962e-006
118,3.4084e-006
119,3.3877e-006
120,3.4593e-006
121,3.4821e-006
122,3.4256e-006
123,3.4106e-006
124,3.3973e-006
125,3.358e-006
126,3.336e-006
127,3.299e-006
128,3.3851e-006
129,3.3948e-006
130,3.3562e-006
131,3.3209e-006
132,3.3004e-006
133,3.2821e-006
134,3.2896e-006
135,3.3795e-006
136,3.5509e-006
137,3.5694e-006
138,3.6024e-006
139,3.5983e-006
140,3.5698e-006
141,3.5371e-006
142,3.5503e-006
143,3.5174e-006
144,3.4894e-006
145,3.5801e-006
146,3.6452e-006
147,3.6249e-006
148,3.7014e-006
149,3.7426e-006
150,3.7666e-006
151,3.769e-006
152,3.7662e-006
153,3.7678e-006
154,3.7613e-006
155,3.7404e-006
156,3.7033e-006
157,3.7478e-006
158,3.7602e-006
159,3.7271e-006
160,3.6491e-006
161,3.5203e-006
162,3.4404e-006
163,3.5046e-006
164,3.5313e-006
165,3.6027e-006
166,3.6118e-006
167,3.6446e-006
168,3.6872e-006
169,3.7152e-006
170,3.744e-006
171,3.743e-006
172,3.7549e-006
173,3.7331e-006
174,3.6204e-006
175,3.5472e-006
176,3.5209e-006
177,3.5528e-006
178,3.6586e-006
179,3.6713e-006
180,3.5889e-006
181,3.4993e-006
182,3.4988e-006
183,3.5103e-006
184,3.5447e-006
185,3.4902e-006
186,3.4145e-006
187,3.3732e-006
188,3.378e-006
189,3.4143e-006
190,3.3916e-006
191,3.3744e-006
192,3.3494e-006
193,3.3189e-006
194,3.3059e-006
195,3.293e-006
196,3.3135e-006
197,3.3345e-006
198,3.3846e-006
199,3.4646e-006
200,3.5278e-006
201,3.577e-006
202,3.5379e-006
203,3.4387e-006
204,3.3649e-006
205,3.3346e-006
206,3.3163e-006
207,3.3496e-006
208,3.4814e-006
209,3.5371e-006
210,3.4778e-006
211,3.4112e-006
212,3.4164e-006
213,3.4306e-006
214,3.4174e-006
215,3.3954e-006
216,3.356e-006
217,3.3421e-006
218,3.321e-006
219,3.3074e-006
220,3.3125e-006
221,3.3114e-006
222,3.3054e-006
223,3.3111e-006
224,3.3255e-006
225,3.3169e-006
226,3.3168e-006
227,3.3095e-006
228,3.3136e-006
229,3.3143e-006
230,3.3168e-006
231,3.3198e-006
232,3.3197e-006
233,3.3178e-006
234,3.3247e-006
235,3.3452e-006
236,3.3442e-006
237,3.3262e-006
238,3.3638e-006
239,3.399e-006
240,3.3831e-006
241,3.3608e-006
242,3.3265e-006
243,3.321e-006
244,3.3146e-006
245,3.3237e-006
246,3.324e-006
247,3.3241e-006
248,3.3115e-006
249,3.3231e-006
250,3.3369e-006
251,3.3302e-006
252,3.3709e-006
253,3.3897e-006
254,3.3664e-006
255,3.3848e-006
256,3.5003e-006
257,3.5483e-006
258,3.4444e-006
259,3.3586e-006
260,3.3467e-006
261,3.3607e-006
262,3.4063e-006
263,3.4655e-006
264,3.4123e-006
265,3.4033e-006
266,3.4402e-006
267,3.4527e-006
268,3.4328e-006
269,3.3767e-006
270,3.3318e-006
271,3.3788e-006
272,3.4087e-006
273,3.3662e-006
274,3.3818e-006
275,3.4345e-006
276,3.5087e-006
277,3.5394e-006
278,3.6344e-006
279,3.6493e-006
280,3.5352e-006
281,3.4309e-006
282,3.3948e-006
283,3.364e-006
284,3.3587e-006
285,3.3663e-006
286,3.4239e-006
287,3.4257e-006
288,3.3996e-006
289,3.4396e-006
290,3.4591e-006
291,3.4325e-006
292,3.3812e-006
293,3.3867e-006
294,3.4175e-006
295,3.3959e-006
296,3.3398e-006
297,3.3461e-006
298,3.3361e-006
299,3.3465e-006
300,3.3582e-006
301,3.3588e-006
302,3.3517e-006
303,3.3704e-006
304,3.3625e-006
305,3.3439e-006
306,3.3293e-006
307,3.3005e-006
308,3.3158e-006
309,3.3309e-006
310,3.3227e-006
311,3.3184e-006
312,3.3181e-006
313,3.3153e-006
314,3.3374e-006
315,3.3382e-006
316,3.3455e-006
317,3.3647e-006
318,3.3582e-006
319,3.3359e-006
320,3.3285e-006
321,3.3067e-006
322,3.2899e-006
323,3.3087e-006
324,3.305e-006
325,3.3223e-006
326,3.3217e-006
327,3.3262e-006
328,3.3237e-006
329,3.3237e-006
330,3.3431e-006
331,3.3468e-006
332,3.3583e-006
333,3.3534e-006
334,3.3258e-006
335,3.3438e-006
336,3.3577e-006
337,3.3463e-006
338,3.325e-006
339,3.3247e-006
340,3.3195e-006
341,3.3071e-006
342,3.3027e-006
343,3.3093e-006
344,3.377e-006
345,3.461e-006
346,3.4644e-006
347,3.3936e-006
348,3.3459e-006
349,3.3376e-006
350,3.3425e-006
351,3.3494e-006
352,3.3629e-006
353,3.375e-006
354,3.3853e-006
355,3.3874e-006
356,3.3885e-006
357,3.3775e-006
358,3.3586e-006
359,3.3458e-006
360,3.3669e-006
361,3.3399e-006
362,3.3207e-006
363,3.3037e-006
364,3.3625e-006
365,3.3774e-006
366,3.3981e-006
367,3.4345e-006
368,3.4593e-006
369,3.4111e-006
370,3.3522e-006
371,3.3263e-006
372,3.3316e-006
373,3.3463e-006
374,3.3395e-006
375,3.3307e-006
376,3.324e-006
377,3.3068e-006
378,3.2909e-006
379,3.3028e-006
380,3.2985e-006
381,3.3237e-006
382,3.3196e-006
383,3.3264e-006
384,3.3198e-006
385,3.2913e-006
386,3.293e-006
387,3.268e-006
388,3.2671e-006
389,3.2713e-006
390,3.2651e-006
391,3.2768e-006
392,3.2683e-006
393,3.2679e-006
394,3.2534e-006
395,3.2794e-006
396,3.2909e-006
397,3.286e-006
398,3.2768e-006
399,3.2676e-006
400,3.2687e-006
401,3.278e-006
402,3.269e-006
403,3.2696e-006
404,3.2629e-006
405,3.2638e-006
406,3.2551e-006
407,3.2494e-006
408,3.2499e-006
409,3.2559e-006
410,3.2609e-006
411,3.2728e-006
412,3.2782e-006
413,3.2619e-006
414,3.2423e-006
415,3.2416e-006
416,3.2283e-006
417,3.2432e-006
418,3.2413e-006
419,3.23e-006
420,3.2431e-006
421,3.264e-006
422,3.2659e-006
423,3.2581e-006
424,3.2467e-006
425,3.2434e-006
426,3.2346e-006
427,3.2344e-006
428,3.232e-006
429,3.2358e-006
430,3.2313e-006
431,3.2305e-006
432,3.2344e-006
433,3.2389e-006
434,3.2373e-006
435,3.2729e-006
436,3.3182e-006
437,3.3496e-006
438,3.3317e-006
439,3.2748e-006
440,3.2633e-006
441,3.2682e-006
442,3.2553e-006
443,3.2698e-006
444,3.2614e-006
445,3.2531e-006
446,3.2361e-006
447,3.2573e-006
448,3.2525e-006
449,3.239e-006
450,3.2396e-006
451,3.239e-006
452,3.2343e-006
453,3.255e-006
454,3.2347e-006
455,3.2396e-006
456,3.2913e-006
457,3.3939e-006
458,3.4588e-006
459,3.4431e-006
460,3.4546e-006
461,3.3897e-006
462,3.3361e-006
463,3.3139e-006
464,3.2774e-006
465,3.2917e-006
466,3.354e-006
467,3.3386e-006
468,3.4807e-006
469,3.5566e-006
470,3.6014e-006
471,3.5075e-006
472,3.4417e-006
473,3.6351e-006
474,3.6825e-006
475,3.7423e-006
476,3.7732e-006
477,3.729e-006
478,3.6755e-006
479,3.5838e-006
480,3.5462e-006
481,3.5633e-006
482,3.5035e-006
483,3.4565e-006
484,3.4694e-006
485,3.451e-006
486,3.4574e-006
487,3.4616e-006
488,3.4539e-006
489,3.4497e-006
490,3.4802e-006
491,3.6752e-006
492,3.7404e-006
493,3.6386e-006
494,3.469e-006
495,3.3762e-006
496,3.3959e-006
497,3.3949e-006
498,3.496e-006
499,3.5689e-006
500,3.7016e-006
501,3.6292e-006
502,3.5035e-006
503,3.4163e-006
504,3.3639e-006
505,3.3427e-006
506,3.3512e-006
507,3.415e-006
508,3.4043e-006
509,3.4144e-006
510,3.3634e-006
511,3.337e-006
512,3.3324e-006
513,3.3038e-006
514,3.2747e-006
515,3.2431e-006
516,3.2336e-006
517,3.3116e-006
518,3.3987e-006
519,3.4163e-006
520,3.4883e-006
521,3.6579e-006
522,3.8197e-006
523,3.8921e-006
524,3.8969e-006
525,3.7747e-006
526,3.6497e-006
527,3.5962e-006
528,3.6844e-006
529,3.826e-006
530,3.8481e-006
531,3.8555e-006
532,3.893e-006
533,3.8593e-006
534,3.7736e-006
535,3.7174e-006
536,3.5699e-006
537,3.4155e-006
538,3.3629e-006
539,3.3667e-006
540,3.3533e-006
541,3.3229e-006
542,3.3046e-006
543,3.2776e-006
544,3.2609e-006
545,3.2657e-006
546,3.2861e-006
547,3.2818e-006
548,3.3044e-006
549,3.3324e-006
550,3.3078e-006
551,3.3118e-006
552,3.3584e-006
553,3.4024e-006
554,3.465e-006
555,3.5116e-006
556,3.622e-006
557,3.6162e-006
558,3.5426e-006
559,3.4618e-006
560,3.3961e-006
561,3.425e-006
562,3.3936e-006
563,3.3924e-006
564,3.5056e-006
565,3.5029e-006
566,3.4615e-006
567,3.3823e-006
568,3.3443e-006
569,3.4178e-006
570,3.4302e-006
571,3.4107e-006
572,3.3962e-006
573,3.3627e-006
574,3.416e-006
575,3.4079e-006
576,3.4454e-006
577,3.4708e-006
578,3.4331e-006
579,3.5482e-006
580,3.7194e-006
581,3.7082e-006
582,3.7407e-006
583,3.7006e-006
584,3.6423e-006
585,3.595e-006
586,3.5833e-006
587,3.5165e-006
588,3.5719e-006
589,3.5875e-006
590,3.5654e-006
591,3.56e-006
592,3.629e-006
593,3.6383e-006
594,3.6946e-006
595,3.7374e-006
596,3.7373e-006
597,3.6153e-006
598,3.5226e-006
599,3.5825e-006
600,3.6753e-006
601,3.7199e-006
602,3.7278e-006
603,3.7452e-006
604,3.834e-006
605,3.8625e-006
606,3.869e-006
607,3.8692e-006
608,3.8274e-006
609,3.7482e-006
610,3.663e-006
611,3.6229e-006
612,3.5422e-006
613,3.4726e-006
614,3.4318e-006
615,3.3807e-006
616,3.3749e-006
617,3.3714e-006
618,3.3582e-006
619,3.3472e-006
620,3.3842e-006
621,3.4073e-006
622,3.3683e-006
623,3.3408e-006
624,3.3357e-006
625,3.3313e-006
626,3.3162e-006
627,3.326e-006
628,3.3506e-006
629,3.4311e-006
630,3.4481e-006
631,3.3754e-006
632,3.318e-006
633,3.3077e-006
634,3.296e-006
635,3.2982e-006
636,3.3294e-006
637,3.389e-006
638,3.539e-006
639,3.6105e-006
640,3.7147e-006
641,3.6559e-006
642,3.5633e-006
643,3.5119e-006
644,3.4493e-006
645,3.3995e-006
646,3.382e-006
647,3.4095e-006
648,3.4029e-006
649,3.3968e-006
650,3.405e-006
651,3.3635e-006
652,3.3088e-006
653,3.2707e-006
654,3.3144e-006
655,3.4186e-006
656,3.4668e-006
657,3.4395e-006
658,3.3532e-006
659,3.2932e-006
660,3.3546e-006
661,3.4563e-006
662,3.4403e-006
663,3.4493e-006
664,3.4084e-006
665,3.3783e-006
666,3.3531e-006
667,3.3149e-006
668,3.3254e-006
669,3.3824e-006
670,3.3394e-006
671,3.3485e-006
672,3.3978e-006
673,3.3973e-006
674,3.328e-006
675,3.3476e-006
676,3.4747e-006
677,3.422e-006
678,3.3796e-006
679,3.361e-006
680,3.3405e-006
681,3.2862e-006
682,3.2384e-006
683,3.2334e-006
684,3.2329e-006
685,3.2308e-006
686,3.2524e-006
687,3.3079e-006
688,3.4576e-006
689,3.6045e-006
690,3.6726e-006
691,3.6696e-006
692,3.6402e-006
693,3.6273e-006
694,3.6094e-006
695,3.5812e-006
696,3.6178e-006
697,3.6908e-006
698,3.6955e-006
699,3.6672e-006
700,3.6046e-006
701,3.4881e-006
702,3.4083e-006
703,3.4844e-006
704,3.5431e-006
705,3.5282e-006
706,3.4326e-006
707,3.388e-006
708,3.2894e-006
709,3.2117e-006
710,3.1897e-006
711,3.1709e-006
712,3.1854e-006
713,3.1871e-006
714,3.2638e-006
715,3.264e-006
716,3.2032e-006
717,3.1712e-006
718,3.1449e-006
719,3.1286e-006
720,3.122e-006
721,3.1352e-006
722,3.1314e-006
723,3.1252e-006
724,3.1085e-006
725,3.1058e-006
726,3.1123e-006
727,3.1196e-006
728,3.1148e-006
729,3.1219e-006
730,3.1381e-006
731,3.1038e-006
732,3.0614e-006
733,3.0258e-006
734,2.9875e-006
735,2.9839e-006
736,3.0197e-006
737,3.1437e-006
738,3.3307e-006
739,3.4043e-006
740,3.468e-006
741,3.5307e-006
742,3.5701e-006
743,3.6127e-006
744,3.6324e-006
745,3.6291e-006
746,3.6325e-006
747,3.6389e-006
748,3.5921e-006
749,3.5425e-006
750,3.5109e-006
751,3.4925e-006
752,3.4531e-006
753,3.4132e-006
754,3.3791e-006
755,3.3211e-006
756,3.2464e-006
757,3.2071e-006
758,3.1798e-006
759,3.177e-006
760,3.146e-006
761,3.1225e-006
762,3.1227e-006
763,3.1301e-006
764,3.1305e-006
765,3.1305e-006
766,3.1305e-006
767,3.133e-006
768,3.121e-006
769,3.1209e-006
770,3.0876e-006
771,3.0525e-006
772,3.0577e-006
773,3.0536e-006
774,3.0497e-006
775,3.0171e-006
776,2.9478e-006
777,2.9222e-006
778,2.8758e-006
779,2.8362e-006
780,2.8126e-006
781,2.7985e-006
782,2.7971e-006
783,2.8175e-006
784,2.8298e-006
785,2.8368e-006
786,2.8405e-006
787,2.8309e-006
788,2.8203e-006
789,2.8077e-006
790,2.7782e-006
791,2.7655e-006
792,2.7552e-006
793,2.7445e-006
794,2.7433e-006
795,2.732e-006
796,2.7273e-006
797,2.72e-006
798,2.7193e-006
799,2.7287e-006
800,2.7291e-006
801,2.7187e-006
802,2.7033e-006
803,2.6927e-006
804,2.6962e-006
805,2.6756e-006
806,2.6645e-006
807,2.6677e-006
808,2.6576e-006
809,2.6569e-006
810,2.6506e-006
811,2.6607e-006
812,2.645e-006
813,2.6367e-006
814,2.6407e-006
815,2.6526e-006
816,2.6516e-006
817,2.6376e-006
818,2.6459e-006
819,2.6404e-006
820,2.6229e-006
821,2.6075e-006
822,2.5988e-006
823,2.6097e-006
824,2.6133e-006
825,2.6204e-006
826,2.6208e-006
827,2.6347e-006
828,2.638e-006
829,2.6295e-006
830,2.5952e-006
831,2.5936e-006
832,2.598e-006
833,2.574e-006
834,2.5603e-006
835,2.5581e-006
836,2.5693e-006
837,2.5669e-006
838,2.555e-006
839,2.5568e-006
840,2.5536e-006
841,2.534e-006
842,2.5182e-006
843,2.4991e-006
844,2.5031e-006
