0.05,0.99886-0.033042i
0.07551,0.99734-0.048453i
0.10102,0.99513-0.062349i
0.12653,0.99217-0.074454i
0.15204,0.98841-0.084611i
0.17755,0.98382-0.092777i
0.20306,0.9784-0.099003i
0.22857,0.97217-0.10342i
0.25408,0.9652-0.1062i
0.27959,0.95756-0.10756i
0.3051,0.94934-0.10771i
0.33061,0.94067-0.10687i
0.35612,0.93163-0.10524i
0.38163,0.92236-0.103i
0.40714,0.91294-0.1003i
0.43265,0.90348-0.09728i
0.45816,0.89406-0.094052i
0.48367,0.88476-0.090707i
0.50918,0.87564-0.087315i
0.53469,0.86674-0.083934i
0.5602,0.85812-0.080606i
0.58571,0.8498-0.077364i
0.61122,0.84181-0.074228i
0.63673,0.83415-0.071216i
0.66224,0.82685-0.068335i
0.68776,0.81991-0.065592i
0.71327,0.81332-0.062987i
0.73878,0.80708-0.060519i
0.76429,0.80118-0.058185i
0.7898,0.79563-0.055981i
0.81531,0.79039-0.053901i
0.84082,0.78547-0.051939i
0.86633,0.78085-0.050089i
0.89184,0.77651-0.048345i
0.91735,0.77245-0.046699i
0.94286,0.76865-0.045146i
0.96837,0.76509-0.04368i
0.99388,0.76177-0.042294i
1.0194,0.75866-0.040984i
1.0449,0.75576-0.039744i
1.0704,0.75305-0.038569i
1.0959,0.75052-0.037454i
1.1214,0.74817-0.036396i
1.1469,0.74597-0.03539i
1.1724,0.74393-0.034434i
1.198,0.74202-0.033522i
1.2235,0.74024-0.032653i
1.249,0.73859-0.031824i
1.2745,0.73705-0.031031i
1.3,0.73562-0.030272i
