0.00031416,0.99237-0.073782i
0.00033833,0.99237-0.073782i
0.00036249,0.99237-0.073782i
0.00038666,0.99237-0.073782i
0.00041082,0.99237-0.073782i
0.00043499,0.99237-0.073782i
0.00045916,0.99237-0.073782i
0.00048332,0.99237-0.073782i
0.00050749,0.99237-0.073782i
0.00053165,0.99237-0.073782i
0.00055582,0.99237-0.073782i
0.00057999,0.99237-0.073782i
0.00060415,0.99237-0.073782i
0.00062832,0.99237-0.073782i
0.00065248,0.99237-0.073782i
0.00067665,0.99237-0.073782i
0.00070082,0.99237-0.073782i
0.00072498,0.99237-0.073782i
0.00074915,0.99237-0.073782i
0.00077332,0.99237-0.073782i
0.00079748,0.99237-0.073782i
0.00082165,0.99237-0.073782i
0.00084581,0.99237-0.073782i
0.00086998,0.99237-0.073782i
0.00089415,0.99237-0.073782i
0.00091831,0.99237-0.073782i
0.00094248,0.99237-0.073782i
0.00096664,0.99237-0.073782i
0.00099081,0.99237-0.073782i
0.001015,0.99237-0.073782i
0.0010391,0.99237-0.073782i
0.0010633,0.99237-0.073782i
0.0010875,0.99237-0.073782i
0.0011116,0.99237-0.073782i
0.0011358,0.99237-0.073782i
0.00116,0.99237-0.073782i
0.0011841,0.99237-0.073782i
0.0012083,0.99237-0.073782i
0.0012325,0.99237-0.073782i
0.0012566,0.99237-0.073782i
