0,0.64362-0.089636i
1,1.105-0.087996i
2,1.0019-0.073595i
3,0.99123-0.07363i
4,0.99231-0.073782i
5,0.99238-0.073782i
6,0.99237-0.073782i
7,0.99237-0.073782i
8,0.99237-0.073782i
9,0.99237-0.073782i
10,0.99237-0.073782i
11,0.99237-0.073782i
12,0.99237-0.073782i
13,0.99237-0.073782i
14,0.99237-0.073782i
15,0.99237-0.073782i
16,0.99237-0.073782i
17,0.99237-0.073782i
18,0.99237-0.073782i
19,0.99237-0.073782i
20,0.99237-0.073782i
21,0.99237-0.073782i
22,0.99237-0.073782i
23,0.99237-0.073782i
24,0.99237-0.073782i
25,0.99237-0.073782i
26,0.99237-0.073782i
27,0.99237-0.073782i
28,0.99237-0.073782i
29,0.99237-0.073782i
30,0.99237-0.073782i
31,0.99237-0.073782i
32,0.99237-0.073782i
33,0.99237-0.073782i
34,0.99237-0.073782i
35,0.99237-0.073782i
36,0.99237-0.073782i
37,0.99237-0.073782i
38,0.99237-0.073782i
39,0.99237-0.073782i
40,0.99237-0.073782i
41,0.99237-0.073782i
42,0.99237-0.073782i
43,0.99237-0.073782i
44,0.99237-0.073782i
45,0.99237-0.073782i
46,0.99237-0.073782i
47,0.99237-0.073782i
48,0.99237-0.073782i
49,0.99237-0.073782i
50,0.99237-0.073782i
