0.05,0.97348+0.1548i
0.11282,0.87237+0.32785i
0.17564,0.71812+0.45923i
0.23846,0.53932+0.54324i
0.30128,0.35966+0.58524i
0.3641,0.19389+0.59558i
0.42692,0.048777+0.58483i
0.48974,-0.074252+0.56158i
0.55256,-0.17661+0.5319i
0.61538,-0.26091+0.49975i
0.67821,-0.33002+0.46751i
0.74103,-0.38661+0.43653i
0.80385,-0.43302+0.40746i
0.86667,-0.47117+0.38058i
0.92949,-0.50264+0.35592i
0.99231,-0.52869+0.33339i
1.0551,-0.55036+0.31284i
1.1179,-0.56844+0.2941i
1.1808,-0.58358+0.27698i
1.2436,-0.59632+0.26133i
1.3064,-0.60708+0.24698i
1.3692,-0.61618+0.23381i
1.4321,-0.62392+0.22168i
1.4949,-0.63052+0.21048i
1.5577,-0.63616+0.20014i
1.6205,-0.641+0.19055i
1.6833,-0.64516+0.18164i
1.7462,-0.64875+0.17336i
1.809,-0.65186+0.16565i
1.8718,-0.65455+0.15844i
1.9346,-0.65689+0.15171i
1.9974,-0.65893+0.14541i
2.0603,-0.66072+0.1395i
2.1231,-0.66229+0.13396i
2.1859,-0.66366+0.12875i
2.2487,-0.66488+0.12385i
2.3115,-0.66595+0.11923i
2.3744,-0.6669+0.11488i
2.4372,-0.66774+0.11078i
2.5,-0.66849+0.10691i
