0.05,0.97348+0.1548i
0.082051,0.93025+0.24739i
0.1141,0.86966+0.33099i
0.14615,0.7953+0.40344i
0.17821,0.71112+0.46358i
0.21026,0.62093+0.51122i
0.24231,0.52815+0.54692i
0.27436,0.43561+0.57176i
0.30641,0.34547+0.58712i
0.33846,0.25929+0.59447i
0.37051,0.17808+0.59528i
0.40256,0.10242+0.5909i
0.43462,0.032536+0.58251i
0.46667,-0.031574+0.57114i
0.49872,-0.090087+0.55762i
0.53077,-0.14329+0.54264i
0.56282,-0.19153+0.52674i
0.59487,-0.2352+0.51035i
0.62692,-0.27466+0.49378i
0.65897,-0.31031+0.47729i
0.69103,-0.3425+0.46106i
0.72308,-0.37158+0.4452i
0.75513,-0.39784+0.42982i
0.78718,-0.42158+0.41497i
0.81923,-0.44306+0.40067i
0.85128,-0.4625+0.38696i
0.88333,-0.48011+0.37383i
0.91538,-0.49608+0.36127i
0.94744,-0.51058+0.34928i
0.97949,-0.52376+0.33783i
1.0115,-0.53575+0.3269i
1.0436,-0.54667+0.31648i
1.0756,-0.55662+0.30653i
1.1077,-0.5657+0.29704i
1.1397,-0.57399+0.28798i
1.1718,-0.58158+0.27933i
1.2038,-0.58852+0.27107i
1.2359,-0.59488+0.26317i
1.2679,-0.60071+0.25562i
1.3,-0.60606+0.24839i
