0.05,0.99886-0.033042i
0.082051,0.99684-0.052174i
0.1141,0.99371-0.068793i
0.14615,0.98935-0.082444i
0.17821,0.98369-0.09296i
0.21026,0.97672-0.10043i
0.24231,0.96851-0.10511i
0.27436,0.95917-0.10739i
0.30641,0.94891-0.10769i
0.33846,0.93792-0.10645i
0.37051,0.92642-0.10404i
0.40256,0.91464-0.10081i
0.43462,0.90275-0.097038i
0.46667,0.89095-0.092946i
0.49872,0.87935-0.088708i
0.53077,0.86809-0.084452i
0.56282,0.85725-0.080269i
0.59487,0.84689-0.076225i
0.62692,0.83706-0.072359i
0.65897,0.82777-0.068697i
0.69103,0.81904-0.06525i
0.72308,0.81088-0.062022i
0.75513,0.80326-0.059008i
0.78718,0.79618-0.056202i
0.81923,0.78961-0.053592i
0.85128,0.78354-0.051167i
0.88333,0.77793-0.048915i
0.91538,0.77276-0.046822i
0.94744,0.76799-0.044877i
0.97949,0.76361-0.043066i
1.0115,0.75959-0.041379i
1.0436,0.7559-0.039806i
1.0756,0.75252-0.038335i
1.1077,0.74942-0.036959i
1.1397,0.74658-0.035669i
1.1718,0.74398-0.034458i
1.2038,0.7416-0.033318i
1.2359,0.73942-0.032244i
1.2679,0.73743-0.031231i
1.3,0.73562-0.030272i
