0.05,0.97893+0.20349i
0.082051,0.94422+0.32812i
0.1141,0.89479+0.4448i
0.14615,0.83285+0.55131i
0.17821,0.76095+0.64614i
0.21026,0.68171+0.72849i
0.24231,0.59766+0.79818i
0.27436,0.51109+0.85555i
0.30641,0.42395+0.90134i
0.33846,0.33783+0.93654i
0.37051,0.25395+0.96227i
0.40256,0.1732+0.97969i
0.43462,0.096194+0.98996i
0.46667,0.023313+0.99416i
0.49872,-0.045257+0.99327i
0.53077,-0.10947+0.98817i
0.56282,-0.16938+0.97965i
0.59487,-0.22512+0.96837i
0.62692,-0.27688+0.95491i
0.65897,-0.32486+0.93974i
0.69103,-0.36929+0.92328i
0.72308,-0.41042+0.90586i
0.75513,-0.44847+0.88776i
0.78718,-0.48367+0.86923i
0.81923,-0.51624+0.85044i
0.85128,-0.54638+0.83154i
0.88333,-0.57429+0.81267i
0.91538,-0.60015+0.79393i
0.94744,-0.62413+0.77538i
0.97949,-0.64637+0.7571i
1.0115,-0.66702+0.73913i
1.0436,-0.6862+0.7215i
1.0756,-0.70404+0.70425i
1.1077,-0.72064+0.6874i
1.1397,-0.73611+0.67096i
1.1718,-0.75052+0.65493i
1.2038,-0.76397+0.63932i
1.2359,-0.77653+0.62413i
1.2679,-0.78827+0.60936i
1.3,-0.79924+0.595i
